#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
1287,influence explorer,69,69,,100,https://monetate.com/blog/news/audience-explorer-to-optimize-personalization-experiences-and-enhance-customer-lifetime-value/,0,0,,1/12/2020 12:06,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1288,personalized experiences,67,47,11/26/2019 3:47,60,https://monetate.com/personalization-engine/1-to-1-personalization/,53,0,,12/24/2019 2:16,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",monetate.com
1289,hardnews.network,62,91,12/8/2019 8:35,20,https://monetate.com/blog/news/chief-product-office-announcement-adexchanger/,1,0,,1/8/2020 6:56,,"Sitelinks, Image pack, Video",monetate.com
1290,superbowel channel,61,61,,20,https://monetate.com/blog/breaking-down-the-superbowls-multi-channel-champions/,3,0,,1/6/2020 23:54,,"People also ask, Image pack",monetate.com
1291,awards and personalization,68,87,12/20/2019 12:11,80,https://monetate.com/blog/news/monetate-wins-personalization-one-rele-award-for-web-experience-and-optimization/,0,0,,1/20/2020 0:46,,"Shopping results, Thumbnail, Sitelinks, Top stories",monetate.com
1292,personalization companies,66,55,12/21/2019 6:50,50,https://monetate.com/,38,0,1.8,1/21/2020 2:30,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
1293,farmers insurance professor,60,69,12/20/2019 21:19,10,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,9,0,,1/20/2020 12:56,,"Top stories, Thumbnail, People also ask, Sitelinks, Video",monetate.com
1294,directv moving deals,70,25,12/11/2019 19:29,100,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,14,0,4,1/11/2020 10:58,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Video, Image pack",monetate.com
1295,pearl vision brands,66,76,11/28/2019 11:22,50,https://monetate.com/blog/real-people-real-data-real-decisions/,11,0,1,12/25/2019 16:09,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1296,revzilla.com anthony bucci,64,66,12/5/2019 2:20,30,https://monetate.com/blog/revzilla-uses-video-to-optimize-ecommerce-shopping/,4,0,,1/5/2020 9:21,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",monetate.com
1297,3.applications,69,89,12/8/2019 13:03,90,https://monetate.com/blog/3-applications-for-real-time-personalization/,4,0,1.9,1/7/2020 21:37,,"People also ask, Top stories, Thumbnail, Sitelinks, Image pack",monetate.com
1298,search sets,64,64,,30,https://monetate.com/blog/road-trip-etails-in-the-east-the-search-sets-in-the-west/,0,0,,1/11/2020 12:31,,"Top stories, Thumbnail, Image pack, Video",monetate.com
1299,cartwheel app store,60,64,11/30/2019 0:38,10,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,62,0,0.8,12/28/2019 9:38,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1300,summit agility,67,32,12/22/2019 14:38,60,https://monetate.com/blog/announcing-the-monetate-agility-summit/,0,0,,1/22/2020 6:58,,"Sitelinks, Top stories, Thumbnail, Video",monetate.com
1301,cro digital marketing,64,70,12/20/2019 8:21,30,https://monetate.com/blog/conversion-rate-optimization-and-the-travel-industry-12-questions-with-cro-expert/,16,0,,1/20/2020 9:52,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
1302,the summit bar nyc,69,69,,80,https://events.monetate.com/nyc-user-summit/,0,0,,1/18/2020 23:08,,Sitelinks,monetate.com
1303,personilzation,65,62,12/15/2019 7:46,40,https://monetate.com/personalization-engine/1-to-1-personalization/,47,0,2.5,1/15/2020 2:04,,"Adwords top, Sitelinks, People also ask",monetate.com
1304,conversion business definition,66,96,12/23/2019 11:08,40,https://monetate.com/glossary/conversion-rate/,37,0,,1/23/2020 6:03,,"Featured snippet, Thumbnail, People also ask, Sitelinks",monetate.com
1305,casey cartwheel,69,75,12/18/2019 0:04,80,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,0,0,0.03,1/18/2020 1:12,,"Top stories, Thumbnail, Knowledge panel",monetate.com
1306,j crew shopping bag,65,72,12/15/2019 18:32,30,https://monetate.com/blog/the-ultimate-guide-to-reducing-shopping-cart-abandonment/,1,0,0.9,1/15/2020 3:29,,"Shopping results, Thumbnail, Adwords top, Sitelinks",monetate.com
1307,personalization.,65,65,,30,https://get.monetate.com/2019-personalization-dev-study/,48,0,,1/4/2020 1:06,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask",monetate.com
1308,marketing themes examples,62,36,11/26/2019 4:52,20,https://monetate.com/blog/the-3-most-common-marketing-themes-for-improving-customer-experiences/,8,0,2,12/23/2019 19:43,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
1309,we're on the move,64,64,,30,https://monetate.com/blog/monetate-hq-moving-new-york/,0,0,,1/3/2020 9:43,,"Top stories, Thumbnail, Video",monetate.com
1310,goliaths armor,65,53,12/22/2019 13:35,30,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,5,0,,1/22/2020 0:44,,"Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",monetate.com
1311,ubermachine,66,52,12/20/2019 0:23,40,https://monetate.com/blog/how-ubers-self-driving-cars-show-the-future-of-personalization/,0,0,,1/20/2020 2:06,,"Top stories, Thumbnail",monetate.com
1312,jk simmons commercial,72,65,12/5/2019 19:23,150,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,4,0,,1/5/2020 6:56,,"People also ask, Video, Sitelinks, Knowledge panel",monetate.com
1313,customer data management,66,67,12/3/2019 13:00,200,https://monetate.com/personalization-engine/customer-data-management/,8,0,30,1/2/2020 9:20,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack, Adwords bottom",monetate.com
1314,how to calculate conversion rate in retail,64,68,12/9/2019 15:08,30,https://monetate.com/glossary/conversion-rate/,9,0,1.9,1/9/2020 7:44,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1315,what is personalized customer service,66,71,11/27/2019 13:05,40,https://monetate.com/blog/driving-your-business-forward-with-a-personalized-customer-experience/,10,0,1.2,12/25/2019 4:08,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1316,how good is farmers insurance,65,74,12/15/2019 1:30,30,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,22,0,3.5,1/15/2020 6:01,,"Featured snippet, People also ask, Sitelinks, Image pack, Adwords bottom",monetate.com
1317,what are recommendations,68,72,12/2/2019 9:20,60,https://monetate.com/glossary/product-recommendations/,8,0,,1/1/2020 8:04,,"Featured snippet, People also ask, Image pack",monetate.com
1318,personalized definition,73,84,1/13/2020 22:25,1200,https://monetate.com/glossary/ecommerce-personalization/,5,0,,1/22/2020 2:23,,"Knowledge card, People also ask, Top stories, Thumbnail",monetate.com
1319,newegg cmo,70,88,12/20/2019 16:17,100,https://monetate.com/blog/news/monetate-exceeds-2-billion-in-influenced-revenue/,0,0,0.9,1/20/2020 22:50,,"Top stories, Thumbnail",monetate.com
1320,personalized meaning,66,67,12/11/2019 21:06,250,https://monetate.com/glossary/ecommerce-personalization/,9,0,0.9,1/11/2020 6:56,,"Knowledge card, People also ask, Top stories, Thumbnail, Video",monetate.com
1321,how to calculate ecommerce conversion rate,63,71,12/11/2019 2:36,20,https://monetate.com/glossary/conversion-rate/,9,0,,1/11/2020 10:47,,"Featured snippet, Thumbnail, People also ask",monetate.com
1322,press release optimization,63,63,,20,https://monetate.com/blog/news/audience-explorer-to-optimize-personalization-experiences-and-enhance-customer-lifetime-value/,4,0,2.5,12/23/2019 6:43,,"Featured snippet, People also ask, Image pack",monetate.com
1323,modal website,71,33,12/14/2019 10:43,100,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,27,0,,1/14/2020 16:22,,"Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
1324,carnival fun hub app,64,64,,20,https://monetate.com/blog/carnival-marketing-experience-kathy-tan-mayor/,7,0,1,12/27/2019 6:13,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1325,carnival marketing,52,35,12/11/2019 1:51,20,https://monetate.com/blog/carnival-marketing-experience-kathy-tan-mayor/,0,0,,1/11/2020 4:52,Image pack,"Top stories, Thumbnail, Image pack",monetate.com
1326,happy inspector login,71,72,12/12/2019 20:55,100,https://monetate.com/,10,0,,1/12/2020 10:08,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1327,segmentation and targeting,71,69,12/11/2019 16:23,150,https://monetate.com/personalization-engine/segmentation-and-targeting/,15,0,0.5,1/11/2020 14:52,,"Adwords top, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1328,user status segmentation,69,77,12/19/2019 16:58,70,https://monetate.com/glossary/segmentation/,9,0,,1/18/2020 23:48,,"Featured snippet, Thumbnail, People also ask, Video",monetate.com
1329,farming humor,72,73,12/16/2019 17:52,150,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,0,0,,1/15/2020 22:40,,"Top stories, Thumbnail",monetate.com
1330,lightbox modal,70,61,11/28/2019 12:00,90,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,79,0,,12/26/2019 1:13,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1331,cross sells,71,64,11/30/2019 7:18,100,https://monetate.com/blog/upsells-and-cross-sells-in-travel-its-a-timing-thing/,42,0,3,12/28/2019 9:07,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
1332,average conversion rates by industry,65,70,12/19/2019 19:14,30,https://monetate.com/glossary/conversion-rate/,75,0,,1/18/2020 23:01,,"Featured snippet, Thumbnail, People also ask",monetate.com
1333,upsells and cross sells,69,75,12/8/2019 10:45,70,https://monetate.com/blog/upsells-and-cross-sells-in-travel-its-a-timing-thing/,39,0,,1/8/2020 2:28,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1334,personilzation,66,66,,40,https://get.monetate.com/2019-personalization-dev-study/,47,0,2.5,1/15/2020 2:04,,"Adwords top, Sitelinks, People also ask",monetate.com
1335,j. k. simmons commercials,63,63,,20,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,5,0,,1/9/2020 17:17,,"People also ask, Video, Sitelinks, Knowledge panel",monetate.com
1336,shopping cart tricks,70,72,11/27/2019 19:39,80,https://monetate.com/blog/cart-tricks-create-a-richer-customer-experience-to-drive-more-sales/,24,0,1.4,12/24/2019 18:09,,"Featured snippet, Thumbnail, People also ask, Top stories, Sitelinks, Image pack",monetate.com
1337,farmers insurance jk simmons,70,70,,80,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,5,0,,1/16/2020 13:20,,"Sitelinks, People also ask, Video, Thumbnail",monetate.com
1338,can i sell an app idea,62,62,,10,https://monetate.com/blog/mobile-app-idea-2-make-it-a-game/,5,0,,1/4/2020 11:08,,"Featured snippet, People also ask, Top stories, Thumbnail",monetate.com
1339,ecommerce what is,64,76,12/20/2019 12:12,20,https://monetate.com/glossary/ecommerce-personalization/,59,0,,1/19/2020 22:57,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
1340,personilazation,62,62,,10,https://get.monetate.com/2019-personalization-dev-study/,48,0,,1/3/2020 21:10,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
1341,personalised or personalized,71,71,,100,https://monetate.com/blog/how-to-use-content-personalization-to-win-customers/,9,0,0.1,12/25/2019 13:38,,"Featured snippet, Thumbnail, People also ask, Shopping results",monetate.com
1342,skydiving cats commercial,65,39,12/9/2019 19:37,20,https://monetate.com/blog/how-can-skydiving-cats-create-the-ultimate-customer-experience/,0,0,,1/9/2020 15:36,,"Video, Thumbnail, People also ask, Image pack",monetate.com
1343,effective merchandising,64,62,12/2/2019 13:06,20,https://monetate.com/blog/effective-merchandising-for-the-small-scale-retailer/,2,0,,1/1/2020 15:48,,"People also ask, Top stories, Thumbnail, Adwords bottom, Sitelinks, Knowledge panel",monetate.com
1344,target cartwheel application,65,65,,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,63,0,,1/6/2020 9:56,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
1345,modcloth site down,63,95,12/5/2019 9:48,20,https://monetate.com/blog/monetatemerchmadness-our-modcloth-customer-story-cuts-down-the-nets/,20,0,,1/4/2020 23:57,,"Adwords top, Sitelinks, People also ask",monetate.com
1346,what are products,67,67,,400,https://monetate.com/glossary/product-recommendations/,21,0,,1/6/2020 17:43,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
1347,smartphone versus cell phone,64,64,,20,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,2,0,,1/15/2020 19:48,,"Featured snippet, People also ask, Top stories, Thumbnail",monetate.com
1348,website a/b testing,63,93,11/25/2019 4:39,20,https://monetate.com/glossary/ab-testing/,75,0,,12/23/2019 3:44,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
1349,target.com/cartwheel,65,47,12/5/2019 10:38,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,64,0,,1/4/2020 19:01,,"People also ask, Video",monetate.com
1350,sheplers boots near me,69,69,,60,https://monetate.com/blog/sheplers-blazes-digital-trails-in-online-marketing-2/,22,0,0.5,12/28/2019 20:19,,"Adwords top, Sitelinks, People also ask, Video, Image pack, Shopping results, Thumbnail",monetate.com
1351,report engines,71,71,,90,https://monetate.com/,10,0,4.5,1/20/2020 13:34,,"Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",monetate.com
1352,personalization free,71,68,11/27/2019 1:03,90,https://get.monetate.com/2019-personalization-dev-study/,39,0,,12/24/2019 13:25,,"Adwords top, Sitelinks",monetate.com
1353,phablet size,72,72,,100,https://monetate.com/blog/the-phablet-what-it-is-who-uses-it-and-how-it-should-fit-your-mobile-commerce-strategy/,36,0,,1/17/2020 5:04,,"Shopping results, Thumbnail, Featured snippet, People also ask, Sitelinks, Top stories",monetate.com
1354,the magic platform,76,72,12/15/2019 21:59,200,https://monetate.com/,6,0,,1/15/2020 13:49,,"Sitelinks, Top stories, Thumbnail",monetate.com
1355,abandonment rate,74,76,12/19/2019 2:22,150,https://monetate.com/glossary/abandonment-rate/,41,0,,1/18/2020 22:57,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
1356,carnival chat app,66,71,12/10/2019 5:36,30,https://monetate.com/blog/carnival-marketing-experience-kathy-tan-mayor/,3,0,,1/9/2020 23:16,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
1357,what is a downsell,67,67,,30,https://monetate.com/blog/art-vs-science-of-upselling-and-downselling/,3,0,,1/4/2020 11:18,,"Featured snippet, People also ask, Top stories, Thumbnail, Video",monetate.com
1358,bottoms up moneta,73,91,12/13/2019 9:20,150,https://monetate.com/blog/leap-4-common-barriers-effective-1-1-personalization-converts/,0,0,,1/13/2020 3:33,,"Image pack, Video, Thumbnail",monetate.com
1359,black friday cell phones 2016,66,67,12/19/2019 17:45,30,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,8,0,,1/19/2020 16:48,,Video,monetate.com
1360,personal zation,68,68,,40,https://get.monetate.com/2019-personalization-dev-study/,49,0,,1/6/2020 15:08,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Shopping results",monetate.com
1361,directv $10,67,90,12/9/2019 3:44,30,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,17,0,,1/9/2020 3:47,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",monetate.com
1362,target cartwheel how to use,68,68,,40,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,34,0,,1/1/2020 17:24,,"Featured snippet, Thumbnail, People also ask, Top stories, Video",monetate.com
1363,monetate knowledge base,54,70,12/8/2019 22:46,20,https://monetate.com/resources/,2,0,,1/8/2020 14:15,Image pack,"Sitelinks, People also ask, Image pack, Video",monetate.com
1364,monetate knowledge base,54,54,,20,https://monetate.com/personalization-engine/testing-and-optimization/,2,0,,1/8/2020 14:15,Image pack,"Sitelinks, People also ask, Image pack, Video",monetate.com
1365,monetate knowledge base,54,70,12/8/2019 22:46,20,https://monetate.com/,2,0,,1/8/2020 14:15,Image pack,"Sitelinks, People also ask, Image pack, Video",monetate.com
1366,dynamic testing tools,63,71,12/16/2019 17:06,10,https://monetate.com/personalization-engine/testing-and-optimization/,5,0,,1/15/2020 20:57,,"Featured snippet, Thumbnail, People also ask",monetate.com
